id_usuario,edad,antiguedad_meses,sesiones_mes,minutos_promedio_sesion,productos_vistos,productos_favoritos,compras_ultimos_6m,gasto_promedio,descuento_utilizado,interacciones_recomendaciones,dias_desde_ultima_compra,satisfaccion,canal_preferido,categoria_favorita,dispositivo_principal,realizara_compra_30d
2644,42,10,8,19.4,37,6.0,0,62.85,14.6,5,15,8.5,Web,Tecnología,Android,1
2645,19,26,19,6.9,32,6.0,2,195.09,17.3,9,10,5.8,Web,Moda,Android,1
2646,36,11,13,19.0,39,5.0,1,151.78,18.9,8,11,6.0,App,Deporte,Web,0
2647,34,38,11,30.2,49,5.0,4,70.7,25.9,7,15,7.6,App,Deporte,iOS,1
2648,48,30,11,27.6,30,9.0,2,117.49,18.1,6,14,7.4,App,Moda,iOS,0
2649,33,27,8,21.3,34,4.0,2,80.16,36.7,3,20,6.7,App,Bienestar,Android,0
2650,27,23,13,23.9,40,4.0,2,28.27,22.6,7,22,6.6,App,Hogar,iOS,0
2651,29,12,14,15.4,36,6.0,3,25.62,46.9,9,8,9.5,Tablet,Moda,Android,0
2652,49,32,9,35.0,37,4.0,1,45.48,42.1,8,32,7.5,Web,Deporte,Android,0
2653,41,12,12,38.5,46,3.0,2,31.53,3.9,3,42,8.0,Web,Hogar,Android,0
2654,31,40,21,23.3,32,4.0,6,87.08,42.2,8,14,7.5,Tablet,Deporte,Android,0
2655,32,52,6,42.7,28,9.0,9,55.42,1.8,7,34,7.4,App,Moda,Web,0
2656,18,24,14,16.6,32,3.0,6,94.77,32.6,8,17,10.0,Web,Moda,iOS,1
2657,39,48,8,12.0,42,5.0,4,95.57,55.4,7,63,8.1,App,Hogar,Android,1
2658,18,10,9,16.3,34,7.0,3,109.62,90.7,11,40,10.0,App,Moda,iOS,0
2659,43,30,12,20.2,43,3.0,5,44.95,20.2,12,70,8.4,App,Tecnología,Android,0
2660,36,21,15,40.5,30,4.0,6,99.59,18.1,11,80,6.4,App,Hogar,Android,1
2661,61,35,13,19.8,39,6.0,4,44.34,53.3,8,6,9.0,App,Deporte,Android,0
2662,23,4,13,15.1,33,5.0,4,110.91,5.4,11,32,7.2,App,Deporte,Android,0
2663,34,34,12,14.8,31,3.0,1,146.93,27.3,6,66,9.4,App,Tecnología,Android,1
2664,55,13,11,31.1,32,9.0,1,111.63,41.3,10,57,6.4,App,Hogar,Web,0
2665,48,22,13,30.0,23,2.0,1,68.04,39.5,13,19,5.1,Web,Hogar,iOS,0
2666,27,67,6,18.1,45,6.0,6,102.43,37.3,8,23,7.4,Web,Bienestar,Web,0
2667,37,30,9,7.0,36,3.0,4,32.27,30.4,4,31,9.4,Web,Bienestar,Android,0
2668,35,28,8,13.0,26,5.0,6,28.51,29.8,7,71,6.4,Web,Hogar,Android,1
2669,38,26,15,35.8,30,0.0,2,96.95,27.6,8,57,8.1,App,Moda,iOS,1
2670,27,42,8,27.5,36,3.0,3,153.97,34.0,8,76,6.4,Web,Deporte,iOS,0
2671,34,36,14,22.5,32,4.0,6,38.1,36.0,16,63,8.6,App,Hogar,iOS,0
2672,18,27,14,37.0,31,8.0,4,75.63,15.2,10,32,6.8,Tablet,Moda,iOS,0
2673,36,25,16,37.7,37,5.0,3,95.47,11.2,10,100,7.7,App,Bienestar,Android,0
2674,40,24,8,21.7,38,6.0,5,53.49,39.9,6,12,6.8,App,Hogar,iOS,0
2675,32,21,9,21.9,37,7.0,2,62.23,29.0,6,29,6.2,Tablet,Tecnología,iOS,0
2676,18,8,13,17.3,37,5.0,5,105.09,36.5,7,30,4.6,Web,Bienestar,iOS,1
2677,46,30,16,19.7,24,10.0,4,79.6,31.1,7,62,5.5,App,Moda,iOS,0
2678,39,14,5,10.1,30,4.0,0,79.79,24.5,14,24,6.9,Tablet,Tecnología,Android,1
2679,27,19,11,10.1,40,5.0,4,43.69,16.2,4,89,7.9,Web,Tecnología,Android,0
2680,32,37,13,8.2,39,5.0,2,73.73,16.5,3,47,9.9,App,Moda,Web,0
2681,18,21,13,30.7,24,5.0,6,60.26,56.9,5,26,6.6,App,Deporte,iOS,0
2682,24,20,13,9.5,31,8.0,6,62.06,40.4,14,15,6.4,App,Tecnología,iOS,1
2683,29,24,11,37.6,40,2.0,2,55.69,56.9,7,5,5.4,App,Deporte,Android,1
2684,49,17,17,16.2,30,4.0,5,73.88,15.4,5,6,8.5,Tablet,Tecnología,Android,1
2685,28,66,14,35.9,51,3.0,1,46.52,16.9,4,29,8.1,Web,Hogar,Android,0
2686,42,61,15,19.1,36,4.0,2,75.5,23.3,5,121,7.9,Web,Hogar,Android,0
2687,29,60,4,9.5,38,2.0,2,61.36,18.2,9,46,7.8,Web,Bienestar,iOS,0
2688,38,27,13,32.3,30,4.0,3,44.92,25.3,9,53,6.8,App,Hogar,Android,0
2689,33,14,15,33.2,29,5.0,6,25.68,55.9,8,19,9.2,Web,Hogar,Android,0
2690,45,38,6,14.8,32,7.0,6,126.29,20.4,10,19,6.2,Web,Moda,Android,1
2691,29,17,15,19.3,31,6.0,1,113.06,23.1,5,7,6.6,App,Tecnología,Android,1
2692,18,40,15,14.8,41,3.0,4,48.17,36.6,14,64,5.9,App,Moda,iOS,0
2693,20,13,11,21.0,35,4.0,0,109.12,34.4,5,5,7.1,Tablet,Tecnología,Android,0
2694,29,28,8,22.9,34,4.0,2,42.69,59.1,10,36,6.2,Web,Tecnología,Web,0
2695,21,43,14,19.2,33,4.0,2,63.34,38.2,10,31,6.4,Tablet,Deporte,Android,0
2696,40,18,15,7.4,43,7.0,3,56.03,17.2,8,33,5.6,Web,Bienestar,iOS,0
2697,30,18,12,17.4,33,4.0,5,64.38,24.1,8,72,6.0,Tablet,Tecnología,Android,0
2698,61,7,14,27.6,40,4.0,3,107.01,16.8,12,35,5.0,App,Hogar,Web,0
2699,18,14,12,20.3,30,5.0,7,60.13,29.2,7,18,7.8,App,Moda,iOS,0
2700,37,26,5,19.4,40,5.0,2,62.22,27.7,10,57,6.1,Tablet,Bienestar,Web,1
2701,23,29,14,14.6,29,4.0,3,112.87,15.2,8,62,9.6,Web,Deporte,Web,0
2702,30,31,10,17.1,29,6.0,5,77.59,19.2,13,19,8.6,App,Deporte,iOS,0
2703,37,5,15,33.3,32,8.0,2,54.16,9.8,9,17,7.3,App,Hogar,Android,0
2704,18,17,12,12.9,27,5.0,3,85.61,27.9,3,24,8.1,Web,Hogar,Android,0
2705,38,7,15,27.8,40,4.0,5,129.47,53.2,5,22,8.5,Web,Tecnología,Android,0
2706,56,25,16,22.4,28,7.0,2,134.05,24.4,8,46,6.6,App,Tecnología,Android,0
2707,30,6,11,24.0,27,7.0,4,36.2,43.7,13,25,7.0,Web,Moda,Android,0
2708,38,9,18,16.1,33,9.0,3,37.21,48.8,7,37,8.8,Tablet,Deporte,Android,0
2709,46,35,6,19.2,43,2.0,0,129.93,24.4,7,119,8.9,Web,Moda,Android,1
2710,33,15,16,22.0,37,5.0,4,64.03,28.2,7,29,6.2,App,Deporte,iOS,0
2711,29,49,12,17.8,37,5.0,0,22.36,25.2,9,23,10.0,App,Tecnología,iOS,0
2712,18,32,8,24.7,33,4.0,3,50.2,8.6,10,74,5.4,App,Deporte,iOS,0
2713,42,18,11,25.7,35,5.0,6,58.91,17.9,6,124,4.1,Web,Deporte,Android,0
2714,34,39,16,39.4,38,5.0,2,63.15,34.2,11,78,9.7,App,Tecnología,Web,0
2715,24,19,19,24.2,29,7.0,4,114.23,15.2,8,31,8.3,Tablet,Bienestar,Android,0
2716,36,34,12,6.7,41,1.0,1,44.99,30.2,5,56,7.6,Web,Moda,Android,1
2717,29,13,11,31.3,35,5.0,2,125.47,27.9,7,85,8.4,Web,Bienestar,Android,0
2718,29,40,14,20.4,33,6.0,5,87.73,33.6,7,22,6.3,Tablet,Deporte,Android,0
2719,42,6,11,38.1,32,0.0,1,36.96,41.9,10,38,4.9,Tablet,Moda,Android,0
2720,20,9,11,33.8,24,3.0,3,62.91,24.8,8,20,6.7,App,Tecnología,Web,0
2721,47,11,12,18.0,28,9.0,4,98.45,33.8,11,14,7.3,App,Bienestar,iOS,0
2722,20,14,14,27.8,35,3.0,1,76.65,12.0,4,50,5.9,Tablet,Bienestar,iOS,0
2723,28,27,23,17.2,36,6.0,2,92.38,10.5,7,28,6.5,Web,Tecnología,Android,0
2724,56,22,13,22.0,32,4.0,4,54.29,20.2,5,16,6.5,Web,Deporte,iOS,1
2725,47,34,15,27.4,47,4.0,2,101.76,34.4,11,16,6.6,App,Tecnología,iOS,1
2726,36,44,11,30.9,34,4.0,5,60.24,29.2,10,61,7.8,App,Deporte,Web,1
2727,25,6,11,29.2,30,5.0,2,304.26,18.4,16,50,8.1,App,Bienestar,Android,1
2728,29,47,12,22.6,26,6.0,0,36.3,37.3,7,52,7.7,App,Tecnología,Android,0
2729,36,19,17,41.9,35,4.0,2,330.75,30.8,8,22,3.7,Web,Deporte,Android,0
2730,35,59,15,19.1,27,7.0,2,44.45,40.2,7,72,5.9,Web,Tecnología,iOS,0
2731,34,13,7,9.1,33,4.0,1,150.91,11.8,5,65,5.9,App,Moda,iOS,0
2732,35,4,15,10.7,36,2.0,1,118.22,11.3,11,75,9.0,App,Tecnología,iOS,0
2733,33,32,8,33.8,37,4.0,2,45.48,11.5,4,13,6.1,Web,Bienestar,iOS,1
2734,19,31,11,21.4,29,6.0,5,104.29,11.2,3,44,4.6,App,Hogar,Android,0
2735,29,9,15,23.3,29,2.0,2,57.1,20.6,7,44,8.3,App,Tecnología,Android,1
2736,45,10,11,17.7,39,2.0,4,87.24,9.8,7,20,7.4,App,Bienestar,iOS,1
2737,20,36,13,18.4,41,7.0,7,81.35,44.5,8,31,10.0,App,Deporte,Android,1
2738,33,28,14,15.7,41,7.0,5,61.89,21.7,13,40,5.4,Web,Deporte,Android,1
2739,26,18,13,25.8,38,4.0,6,59.12,52.3,11,73,7.0,App,Moda,Android,1
2740,36,29,13,21.2,43,6.0,3,90.47,15.8,6,37,5.8,Web,Bienestar,Android,0
2741,31,26,17,25.5,48,4.0,2,45.62,57.8,11,48,5.9,App,Moda,iOS,0
2742,51,11,10,24.7,43,6.0,2,46.58,39.9,7,10,6.1,Tablet,Hogar,iOS,1
2743,41,38,10,18.6,29,3.0,3,126.81,9.7,12,26,5.8,App,Hogar,iOS,0
2744,21,33,16,10.3,32,7.0,0,94.93,38.0,10,28,7.3,App,Deporte,Android,1
2745,42,22,9,9.6,41,4.0,1,36.56,56.5,12,67,7.4,App,Deporte,Android,0
2746,26,36,11,46.2,39,3.0,2,43.19,72.6,8,11,7.3,App,Hogar,Android,0
2747,29,64,8,33.8,42,4.0,5,23.16,10.5,9,68,9.1,App,Tecnología,Android,0
2748,38,10,9,32.7,39,2.0,2,123.69,9.6,6,13,8.1,App,Hogar,iOS,1
2749,30,18,15,16.6,33,11.0,4,109.53,30.5,10,21,8.5,App,Moda,Android,1
2750,45,19,12,22.1,23,5.0,1,41.21,37.0,7,43,7.5,Web,Tecnología,Android,0
2751,26,35,15,15.5,29,4.0,3,107.21,41.9,9,30,7.7,Web,Hogar,Android,1
2752,28,14,13,11.5,39,4.0,5,223.52,5.8,8,26,8.6,App,Tecnología,iOS,1
2753,28,34,7,17.3,30,7.0,2,32.16,9.2,13,25,5.7,App,Deporte,Android,0
2754,29,15,15,32.6,34,3.0,5,53.47,11.7,10,40,6.4,App,Bienestar,Android,1
2755,47,9,13,28.7,38,5.0,5,31.78,4.8,8,40,7.3,App,Tecnología,Android,0
2756,42,23,15,14.2,35,7.0,1,126.37,5.2,10,23,7.4,App,Moda,iOS,0
2757,54,15,11,19.5,31,4.0,1,71.14,18.3,10,25,5.3,App,Moda,Android,0
2758,60,24,16,28.0,32,1.0,4,60.25,28.8,11,31,8.4,Web,Bienestar,Android,0
2759,24,28,12,17.4,36,8.0,5,84.99,17.5,6,35,9.3,App,Tecnología,iOS,0
2760,36,6,17,22.6,35,5.0,6,55.21,17.1,8,4,9.2,App,Bienestar,Web,1
2761,22,16,12,25.2,34,2.0,7,60.13,5.3,10,20,6.3,App,Moda,iOS,0
2762,26,23,9,25.1,44,3.0,8,87.24,47.9,8,22,8.5,App,Bienestar,Android,0
2763,28,36,7,24.0,34,8.0,4,53.62,49.7,11,30,6.7,App,Moda,iOS,0
2764,23,33,13,16.8,30,2.0,2,57.95,12.5,5,40,7.4,App,Hogar,Android,0
2765,23,12,11,17.6,31,1.0,2,68.81,44.9,8,21,8.8,App,Hogar,iOS,0
2766,33,19,14,12.9,36,2.0,2,78.86,56.7,5,29,9.2,Tablet,Tecnología,iOS,0
2767,22,29,12,9.5,45,1.0,3,104.42,40.6,6,7,6.7,App,Tecnología,iOS,0
2768,44,18,11,21.1,41,4.0,6,103.36,24.3,7,75,6.6,Web,Bienestar,Android,0
2769,25,13,8,28.5,35,4.0,3,32.88,69.5,7,12,9.4,App,Moda,Android,0
2770,66,21,10,11.0,51,3.0,1,162.69,38.4,11,96,7.3,Web,Tecnología,Android,0
2771,30,27,15,24.2,33,7.0,2,77.48,48.0,18,38,3.1,Web,Hogar,Android,0
2772,36,11,13,28.3,30,3.0,4,62.49,26.2,9,56,7.9,App,Hogar,iOS,0
2773,21,31,10,7.3,35,3.0,1,73.03999999999999,36.6,12,32,6.2,App,Hogar,Android,1
2774,54,24,13,19.8,38,7.0,5,223.97,23.9,10,41,6.9,Web,Bienestar,iOS,0
2775,47,32,17,35.2,36,3.0,3,274.63,20.3,9,40,8.1,App,Bienestar,iOS,0
2776,38,21,12,26.4,32,7.0,4,209.32,2.5,5,60,4.7,Web,Hogar,iOS,0
2777,20,58,11,7.0,31,7.0,0,80.18,13.8,9,44,8.4,Web,Moda,iOS,0
2778,37,27,11,27.3,38,3.0,2,90.63,11.4,4,11,5.2,App,Tecnología,Android,0
2779,23,34,15,16.0,34,6.0,5,170.3,15.3,8,9,6.3,Web,Moda,iOS,1
2780,51,31,12,27.5,25,2.0,2,65.7,39.5,11,16,7.7,Web,Tecnología,iOS,1
2781,44,19,16,16.5,38,5.0,7,101.01,41.1,8,32,5.6,App,Hogar,iOS,1
2782,36,25,8,21.6,36,7.0,2,84.98,15.0,9,61,5.6,Tablet,Deporte,iOS,0
2783,18,14,9,17.7,39,8.0,2,215.47,49.6,7,20,7.8,Web,Tecnología,Android,0
2784,24,55,8,22.0,43,7.0,0,165.25,49.2,13,11,8.0,App,Tecnología,iOS,1
2785,43,29,12,17.5,37,7.0,4,69.52,14.7,7,15,7.1,Web,Hogar,Android,0
2786,48,12,17,20.2,39,6.0,3,173.52,39.6,4,100,8.2,Web,Hogar,Android,1
2787,47,48,14,12.6,33,4.0,3,74.84,38.0,6,58,10.0,App,Tecnología,Android,1
2788,18,20,16,25.9,32,10.0,6,55.55,16.6,8,15,5.2,App,Hogar,iOS,0
2789,38,37,10,23.4,30,1.0,4,64.11,33.5,7,26,4.2,Web,Tecnología,Android,0
2790,46,6,11,9.1,40,5.0,3,81.33,46.4,12,35,8.9,Web,Tecnología,iOS,0
2791,18,43,15,29.9,43,3.0,4,48.7,20.6,7,44,5.6,App,Hogar,iOS,0
2792,35,28,10,20.6,35,6.0,4,56.42,46.4,7,143,7.8,App,Tecnología,iOS,0
2793,38,11,13,23.3,34,6.0,2,33.91,52.1,6,32,8.1,Web,Moda,Web,1
2794,32,28,10,28.1,32,5.0,3,47.71,61.6,10,18,7.3,App,Tecnología,Android,0
2795,18,52,12,24.6,36,4.0,3,85.33,20.9,5,77,7.7,Web,Tecnología,Web,0
2796,31,15,12,31.3,36,5.0,2,133.04,7.3,7,107,9.7,Tablet,Hogar,Android,0
2797,31,14,13,19.7,34,3.0,3,123.99,12.8,9,29,6.4,App,Tecnología,Android,0
2798,33,19,7,30.3,30,8.0,2,95.0,48.7,11,46,9.1,App,Tecnología,iOS,0
2799,29,23,16,23.0,31,1.0,2,32.34,29.1,8,32,5.5,Web,Moda,Android,1
2800,30,39,22,26.1,31,4.0,1,46.71,53.0,11,46,7.8,Web,Tecnología,Android,0
2801,35,29,13,25.2,32,9.0,4,67.28,46.5,13,55,8.0,Web,Deporte,iOS,0
2802,40,19,17,31.9,44,6.0,3,127.36,65.7,15,40,7.2,Web,Hogar,iOS,0
2803,32,26,9,27.8,30,7.0,2,55.21,30.0,12,72,8.7,App,Hogar,Android,0
2804,30,57,5,18.5,29,8.0,2,38.34,54.6,6,40,7.4,App,Tecnología,Android,0
2805,36,32,13,16.9,27,5.0,2,166.34,11.6,5,18,7.3,Tablet,Tecnología,iOS,0
2806,18,20,10,21.6,21,2.0,3,50.06,10.6,10,68,6.3,App,Deporte,iOS,1
2807,40,19,19,15.9,27,8.0,2,40.33,42.2,6,71,5.9,Web,Deporte,iOS,0
2808,35,25,13,13.6,35,5.0,2,84.99,52.1,13,5,5.9,Web,Hogar,Web,1
2809,35,38,14,5.0,33,4.0,4,72.96,54.8,8,114,6.4,Tablet,Tecnología,Web,0
2810,46,13,6,9.6,40,5.0,1,56.96,24.8,12,16,5.5,App,Hogar,Android,0
2811,18,35,14,37.9,41,3.0,2,75.02,46.8,9,30,9.9,Web,Tecnología,Android,1
2812,18,20,7,16.7,39,1.0,4,45.07,22.3,12,26,6.9,App,Deporte,iOS,0
2813,38,22,11,37.2,41,3.0,3,56.61,35.1,7,19,7.3,App,Moda,Android,0
2814,35,85,14,25.2,43,11.0,3,73.52,29.5,4,42,5.7,App,Deporte,Android,0
2815,37,33,12,21.6,34,6.0,7,24.48,14.4,10,13,10.0,App,Tecnología,Android,1
2816,30,15,11,10.0,36,4.0,1,126.82,20.7,11,36,6.9,App,Tecnología,iOS,0
2817,42,28,4,22.0,30,6.0,2,35.25,12.6,7,57,6.5,Web,Hogar,Android,0
2818,45,39,14,37.1,33,10.0,2,44.75,12.6,8,33,6.6,App,Bienestar,Android,0
2819,40,33,6,34.5,29,2.0,0,130.0,8.2,14,78,7.0,Web,Tecnología,Android,0
2820,32,4,14,24.2,42,5.0,1,102.58,37.5,8,12,6.9,App,Tecnología,iOS,0
2821,18,22,14,12.8,44,4.0,3,78.69,53.8,8,25,5.4,Web,Deporte,Android,0
2822,43,29,13,14.3,34,3.0,4,29.31,50.6,7,18,8.5,App,Deporte,iOS,0
2823,48,27,15,15.2,33,7.0,2,73.03999999999999,10.9,9,54,5.7,Web,Bienestar,iOS,0
2824,42,16,17,32.2,28,6.0,2,66.59,40.2,6,34,8.4,Web,Deporte,Android,0
2825,25,34,12,35.1,27,8.0,8,69.31,42.7,13,26,5.4,Web,Tecnología,Android,1
2826,42,43,11,23.6,41,4.0,2,140.51,33.1,9,58,7.5,App,Moda,iOS,0
2827,44,6,9,19.6,34,7.0,5,224.61,36.8,6,90,5.9,App,Tecnología,iOS,0
2828,52,6,14,34.4,39,4.0,5,105.18,29.1,9,46,6.3,App,Moda,Android,0
2829,25,28,12,14.2,33,3.0,3,55.9,24.1,8,64,8.0,App,Hogar,iOS,0
2830,33,35,15,22.4,35,3.0,5,146.26,30.4,7,4,9.0,Web,Bienestar,Android,1
2831,43,15,9,25.7,33,2.0,2,54.23,12.3,7,47,9.9,App,Tecnología,Android,0
2832,36,4,9,15.1,25,2.0,1,17.72,12.1,6,130,7.8,Web,Deporte,iOS,0
2833,23,22,8,16.9,35,3.0,7,37.72,47.8,11,47,7.3,App,Moda,iOS,0
2834,40,28,13,16.3,37,4.0,5,20.35,25.1,6,48,6.0,Tablet,Tecnología,iOS,1
2835,41,18,12,33.3,30,6.0,3,60.73,44.2,10,42,4.8,Web,Hogar,Android,0
2836,36,40,15,37.3,31,6.0,2,67.99,16.1,8,30,8.2,App,Moda,Web,1
2837,37,27,16,22.9,37,6.0,3,31.23,55.3,4,27,6.9,Web,Deporte,Android,0
2838,32,13,36,19.9,41,1.0,2,396.8756777935381,51.9,10,32,7.3,Tablet,Tecnología,Android,0
2839,51,14,16,17.2,36,7.0,5,73.03999999999999,36.6,15,45,6.7,Web,Tecnología,Android,0
2840,25,22,5,22.0,37,3.0,4,69.94,23.6,4,16,6.3,Web,Tecnología,iOS,0
2841,29,17,12,17.6,29,9.0,5,46.9,56.0,6,32,8.2,Web,Tecnología,Web,1
2842,35,5,21,21.2,44,5.0,6,130.71,43.9,13,63,9.7,Tablet,Deporte,Web,0
2843,45,25,15,25.3,37,5.0,5,82.34,8.8,9,33,5.6,Web,Tecnología,Android,0
2844,19,15,7,18.8,26,6.0,5,181.29,22.7,13,27,4.7,Tablet,Tecnología,iOS,0
2845,21,17,10,20.5,46,7.0,3,58.4,19.2,8,45,7.0,App,Tecnología,iOS,0
2846,18,10,12,20.5,35,11.0,3,243.93,20.2,5,9,6.3,App,Moda,Android,1
2847,35,53,18,19.5,32,7.0,2,75.1,22.6,7,30,9.0,Web,Hogar,iOS,0
2848,23,32,13,18.5,35,4.0,3,56.08,20.3,6,15,8.0,App,Moda,Web,0
2849,31,61,21,28.1,33,7.0,4,282.11,25.4,0,39,10.0,App,Moda,Android,0
2850,42,18,13,7.8,33,3.0,3,27.43,12.2,10,24,8.8,App,Moda,Android,0
2851,28,33,14,34.6,29,7.0,3,55.34,27.3,12,45,7.4,Web,Tecnología,Android,0
2852,38,26,11,23.1,28,7.0,6,30.02,19.0,12,31,7.5,Tablet,Moda,iOS,1
2853,32,14,8,26.9,34,3.0,5,27.29,53.2,9,49,7.8,Web,Moda,Web,0
2854,42,18,10,27.8,29,7.0,4,24.06,37.1,8,36,6.0,App,Hogar,iOS,1
2855,40,32,15,16.3,38,5.0,1,105.29,33.6,13,14,7.9,Web,Bienestar,Android,0
2856,27,10,12,14.7,46,8.0,4,36.11,55.3,7,15,9.2,App,Moda,iOS,0
2857,33,40,13,13.7,39,3.0,3,65.19,22.0,6,12,6.4,App,Moda,Android,0
2858,46,24,18,20.0,33,4.0,5,122.49,40.5,8,41,7.0,Web,Deporte,iOS,0
2859,39,37,18,27.6,33,8.0,5,96.77,14.4,9,26,8.2,App,Hogar,iOS,1
2860,20,28,16,17.3,32,4.0,5,94.17,5.6,10,27,9.4,Web,Hogar,Android,0
2861,42,6,9,26.9,33,5.0,5,146.22,14.7,13,58,6.3,Web,Moda,Android,0
2862,23,22,19,3.1,45,6.0,2,181.76,36.8,13,65,7.6,App,Moda,Android,0
2863,51,41,13,18.9,40,5.0,4,37.68,14.1,15,36,7.3,App,Hogar,iOS,0
2864,46,24,14,31.3,33,3.0,2,97.83,13.2,6,14,6.9,App,Deporte,Android,1
2865,38,22,7,20.6,52,2.0,2,73.03999999999999,53.2,10,37,4.7,App,Moda,iOS,0
2866,37,24,19,15.4,35,7.0,1,69.19,8.7,12,70,6.3,App,Tecnología,iOS,1
2867,33,5,11,16.7,38,7.0,3,32.66,22.1,6,20,5.6,App,Deporte,iOS,0
2868,42,43,11,3.0,40,4.0,2,55.98,38.0,10,59,7.1,Tablet,Hogar,iOS,0
2869,31,3,10,13.9,27,5.0,0,59.44,22.8,6,66,6.7,Tablet,Tecnología,iOS,0
2870,38,49,9,30.5,29,3.0,8,164.7,25.1,5,73,5.6,App,Hogar,iOS,0
2871,45,17,13,17.3,41,8.0,0,39.73,36.9,7,39,6.9,Tablet,Hogar,Web,1
2872,29,29,9,18.3,36,7.0,3,20.2,9.0,9,45,9.9,Tablet,Deporte,Android,0
2873,28,5,9,3.3,40,8.0,1,74.75,11.0,4,21,6.4,App,Hogar,Android,0
2874,22,35,17,9.0,30,8.0,1,37.57,11.4,12,23,6.8,App,Moda,Android,0
2875,23,31,14,31.5,47,8.0,2,69.46,36.2,11,31,7.0,Web,Bienestar,iOS,0
2876,18,30,16,26.9,37,5.0,1,107.87,18.0,12,5,6.3,Web,Moda,iOS,0
2877,43,4,15,11.6,46,4.0,2,70.99,23.8,10,12,5.1,Web,Deporte,iOS,1
2878,55,13,14,17.0,44,4.0,6,59.16,47.9,5,45,9.8,Web,Moda,iOS,0
2879,51,28,17,21.8,36,5.0,4,68.81,53.4,7,68,4.7,App,Bienestar,iOS,0
2880,18,43,16,12.4,37,2.0,6,119.53,24.2,12,23,4.9,Web,Deporte,Android,1
2881,43,11,13,6.0,43,3.0,4,39.74,27.1,4,10,8.3,App,Tecnología,Android,0
2882,51,11,11,20.7,36,5.0,1,111.96,25.8,14,41,4.4,App,Hogar,Web,1
2883,30,27,14,26.6,40,6.0,1,43.17,32.2,10,25,8.4,Web,Hogar,Android,1
2884,36,80,15,26.7,32,5.0,2,104.44,21.4,8,29,8.5,App,Bienestar,Android,0
2885,18,14,14,29.0,31,8.0,3,32.1,40.7,7,30,6.2,App,Moda,iOS,0
2886,38,17,16,9.6,42,6.0,3,101.08,10.9,6,20,7.4,Web,Hogar,iOS,1
2887,23,15,19,22.5,29,4.0,3,70.91,8.7,5,16,7.2,App,Hogar,iOS,1
2888,37,20,12,19.9,31,13.0,3,79.09,14.3,7,96,6.2,App,Bienestar,iOS,0
2889,18,45,18,21.3,25,3.0,3,127.09,17.0,7,56,6.4,App,Moda,Web,1
2890,41,21,11,20.3,37,4.0,7,47.75,32.9,2,53,7.1,Web,Tecnología,iOS,1
2891,46,85,10,16.7,32,2.0,3,73.97,41.4,9,2,6.6,Web,Hogar,Web,0
2892,26,23,10,3.0,32,1.0,3,88.62,34.2,5,15,8.1,Web,Tecnología,Web,0
2893,22,47,11,31.3,34,2.0,3,63.63,13.5,10,50,7.1,App,Bienestar,Android,0
2894,18,18,9,24.6,27,7.0,4,111.24,42.6,8,10,7.9,App,Deporte,iOS,1
2895,32,8,10,10.1,42,10.0,5,89.92,27.3,10,33,6.8,App,Tecnología,Web,1
2896,29,21,11,25.8,23,4.0,2,54.52,55.3,10,34,8.2,App,Hogar,Android,0
2897,18,31,15,18.4,33,5.0,4,150.04,18.1,11,24,8.5,App,Deporte,Android,0
2898,40,13,6,18.6,36,5.0,4,102.16,14.9,11,42,4.5,App,Deporte,Android,1
2899,30,43,13,15.9,42,2.0,2,47.19,37.5,8,21,7.8,Web,Tecnología,iOS,0
2900,23,16,10,26.3,38,6.0,1,46.93,8.0,9,21,6.3,App,Moda,iOS,0
2901,29,10,10,15.6,46,8.0,3,66.47,30.6,4,14,6.7,App,Tecnología,Android,0
2902,47,75,11,13.2,29,5.0,2,95.93,22.9,4,73,7.7,Web,Bienestar,iOS,0
2903,42,12,10,31.1,38,4.0,1,22.2,31.6,8,16,7.5,App,Moda,iOS,0
2904,34,15,12,20.6,54,5.0,0,48.29,22.8,5,23,7.0,App,Hogar,Android,0
2905,42,34,15,20.8,45,3.0,6,54.59,16.2,8,31,8.2,App,Hogar,Android,0
2906,22,17,14,27.5,37,6.0,5,34.01,18.8,7,25,7.6,App,Tecnología,Android,0
2907,35,10,14,16.7,36,8.0,5,42.76,36.6,10,74,6.2,App,Tecnología,Android,0
2908,37,14,13,18.3,46,5.0,3,80.88,15.1,11,58,8.8,Web,Moda,iOS,0
2909,30,63,13,24.4,31,7.0,4,57.32,47.6,8,30,8.8,Web,Bienestar,Web,1
2910,40,31,9,9.7,27,4.0,2,59.85,37.5,7,30,7.3,App,Deporte,iOS,0
2911,26,35,11,23.8,36,6.0,4,35.14,18.1,8,18,6.5,App,Bienestar,Android,1
2912,41,26,16,16.0,35,6.0,4,66.69,15.0,2,4,6.2,Web,Bienestar,iOS,0
2913,41,29,14,28.8,29,3.0,3,32.79,19.7,4,10,9.6,Web,Deporte,Android,0
2914,18,17,11,26.4,34,6.0,4,167.33,9.4,10,72,7.0,Web,Tecnología,Android,0
2915,48,24,13,25.3,41,6.0,5,195.65,21.7,15,45,7.5,App,Moda,Android,1
2916,18,4,11,9.1,33,6.0,1,57.81,52.2,9,21,7.9,Web,Tecnología,iOS,0
2917,28,39,10,21.2,39,2.0,2,40.45,54.1,7,42,3.4,App,Bienestar,Android,1
