id_usuario,id_producto,categoria,subcategoria,precio,nivel_novedad,popularidad,tipo_interaccion,valoracion,tiempo_interaccion_seg,compra,peso
1894,P433,Bienestar,Salud,81.54,37.9,100.0,vista,0.0,27.4,0,1
1387,P290,Moda,Calzado,255.42,51.5,91.6,click,2.0,10.4,0,2
1011,P256,Bienestar,Salud,144.52,59.0,57.4,vista,0.0,143.5,0,1
2409,P038,Hogar,Iluminación,114.48,54.0,73.3,vista,0.0,60.8,0,1
1041,P231,Bienestar,Personal,241.53,94.3,71.6,favorito,1.0,124.7,0,3
1940,P397,Hogar,Cocina,233.17,49.3,97.1,vista,1.0,33.4,0,1
2871,P033,Tecnología,Smartphone,60.25,65.9,66.3,vista,5.0,16.1,0,1
1692,P485,Tecnología,Wearables,47.21,47.8,72.7,click,1.0,12.2,0,2
1294,P398,Hogar,Cocina,74.0,54.4,81.4,carrito,0.0,51.1,0,4
2158,P441,Moda,Calzado,66.0,81.2,92.1,vista,0.0,26.6,0,1
1069,P100,Tecnología,Smartphone,60.3,96.7,52.3,vista,0.0,120.5,0,1
2064,P332,Bienestar,Salud,74.7,45.2,10.8,click,0.0,51.8,0,2
2306,P490,Bienestar,Personal,214.38,67.4,79.8,compra,0.0,266.0,1,5
2605,P448,Moda,Urbana,49.46,82.0,79.8,vista,0.0,61.7,0,1
2831,P381,Deporte,Outdoor,87.97,99.2,92.9,vista,1.0,82.2,0,1
2465,P465,Hogar,Cocina,173.67,56.7,45.6,vista,0.0,88.1,0,1
2252,P056,Hogar,Iluminación,79.0,99.1,96.6,click,3.0,30.4,0,2
1497,P295,Deporte,Running,78.34,37.7,100.0,favorito,0.0,89.2,0,3
1776,P244,Tecnología,Smartphone,42.03,52.2,87.5,vista,0.0,15.2,0,1
2512,P026,Hogar,Organización,41.54,91.2,66.3,vista,4.0,15.9,0,1
2296,P144,Deporte,Outdoor,201.6,90.8,51.0,vista,0.0,57.2,0,1
1335,P495,Moda,Accesorios,17.41,93.1,55.1,favorito,5.0,27.3,0,3
2143,P266,Bienestar,Relajación,225.94,43.7,62.8,vista,0.0,68.1,0,1
2869,P096,Hogar,Iluminación,44.52,60.7,56.8,vista,0.0,40.7,0,1
1532,P291,Bienestar,Cuidado,71.37,32.3,63.4,click,0.0,56.8,0,2
2230,P293,Bienestar,Salud,455.041010302589,70.8,51.8,click,0.0,44.7,0,2
2757,P139,Hogar,Organización,151.68,83.2,70.7,vista,1.0,79.4,0,1
2015,P244,Tecnología,Smartphone,42.03,52.2,87.5,click,1.0,600.0,0,2
2109,P404,Moda,Urbana,143.55,41.3,65.6,vista,0.0,28.3,0,1
1550,P242,Hogar,Organización,114.97,78.8,72.9,vista,5.0,65.0,0,1
2682,P130,Deporte,Outdoor,128.52,27.7,41.4,vista,0.0,47.9,0,1
2219,P182,Hogar,Decoración,73.92,53.1,51.4,vista,0.0,40.9,0,1
2328,P427,Deporte,Outdoor,43.52,39.5,71.6,favorito,0.0,55.5,0,3
2627,P380,Deporte,Running,69.63,77.3,75.0,vista,0.0,292.3,0,1
2374,P092,Bienestar,Cuidado,8.98,78.6,58.8,vista,0.0,26.8,0,1
2899,P191,Hogar,Organización,31.54,38.1,83.2,click,0.0,156.9,0,2
1023,P056,Hogar,Iluminación,79.0,99.1,96.6,vista,0.0,60.7,0,1
2671,P008,Hogar,Organización,41.72,57.7,41.3,click,0.0,97.5,0,2
2594,P283,Tecnología,Audio,170.98,72.0,51.5,click,0.0,68.3,0,2
2859,P273,Tecnología,Audio,13.71,62.4,67.3,vista,0.0,179.0,0,1
2305,P349,Hogar,Cocina,83.84,39.7,89.2,vista,0.0,11.8,0,1
2541,P265,Tecnología,Smartphone,157.18,52.4,65.5,vista,0.0,243.8,0,1
2339,P051,Hogar,Iluminación,166.1,36.7,46.2,vista,0.0,71.7,0,1
2638,P108,Deporte,Yoga,113.42,70.0,75.1,vista,0.0,66.8,0,1
2498,P066,Hogar,Decoración,60.98,58.3,71.9,vista,0.0,42.5,0,1
1905,P357,Hogar,Cocina,58.55,88.8,79.4,compra,0.0,133.5,1,5
2948,P080,Hogar,Cocina,73.79,34.5,61.0,vista,0.0,55.8,0,1
2792,P347,Tecnología,Audio,558.3835164063863,64.1,70.9,click,1.0,103.5,0,2
2317,P478,Bienestar,Personal,73.05,72.8,74.8,vista,0.0,64.7,0,1
2954,P037,Deporte,Fitness,72.3,23.3,69.7,favorito,0.0,191.7,0,3
2774,P165,Hogar,Cocina,132.46,37.8,74.8,vista,0.0,18.0,0,1
2821,P112,Deporte,Running,102.61,99.1,53.1,vista,3.0,49.3,0,1
1756,P104,Tecnología,Smartphone,445.72,23.8,97.9,click,0.0,119.6,0,2
1057,P257,Hogar,Cocina,388.03,57.0,81.0,vista,0.0,144.3,0,1
1513,P162,Moda,Accesorios,203.77,89.5,77.1,click,0.0,72.3,0,2
1574,P384,Hogar,Iluminación,257.18,21.7,55.3,vista,0.0,49.5,0,1
2110,P145,Hogar,Iluminación,70.17,37.0,79.6,carrito,0.0,101.3,0,4
1138,P492,Tecnología,Accesorios,45.09,53.6,96.6,click,0.0,65.0,0,2
1339,P070,Deporte,Yoga,24.29,42.5,63.8,click,4.0,15.0,0,2
2199,P426,Bienestar,Relajación,107.46,65.0,80.1,vista,0.0,42.6,0,1
1990,P128,Tecnología,Audio,149.54,67.1,76.8,vista,0.0,38.8,0,1
1149,P106,Bienestar,Salud,136.36,24.8,68.2,click,0.0,17.9,0,2
1009,P206,Hogar,Cocina,141.32,35.4,68.6,vista,0.0,107.7,0,1
1468,P265,Tecnología,Smartphone,157.18,52.4,65.5,vista,0.0,65.0,0,1
2630,P495,Moda,Accesorios,17.41,93.1,55.1,carrito,0.0,262.1,0,4
1999,P022,Deporte,Fitness,50.23,56.6,72.6,vista,0.0,89.1,0,1
2386,P108,Deporte,Yoga,113.42,70.0,75.1,click,5.0,68.3,0,2
2094,P322,Bienestar,Personal,59.34,66.7,70.8,click,4.0,38.6,0,2
1071,P168,Deporte,Yoga,65.52,37.0,41.0,vista,0.0,104.2,0,1
1435,P354,Deporte,Outdoor,375.19,72.2,100.0,favorito,0.0,47.4,0,3
1849,P217,Hogar,Cocina,75.64,61.8,53.4,favorito,1.0,24.4,0,3
2038,P070,Deporte,Yoga,24.29,42.5,63.8,compra,0.0,101.3,1,5
2891,P274,Tecnología,Audio,106.05,38.8,63.2,carrito,0.0,19.7,0,4
1920,P498,Moda,Urbana,114.89,85.3,47.0,favorito,0.0,19.8,0,3
2618,P180,Deporte,Running,55.1,44.4,88.9,click,3.0,79.9,0,2
2143,P245,Moda,Accesorios,131.02,23.5,62.6,click,0.0,65.7,0,2
1511,P460,Hogar,Organización,181.49,80.7,34.2,vista,5.0,136.9,0,1
1524,P323,Moda,Calzado,36.28,22.9,41.7,vista,0.0,140.8,0,1
2118,P399,Bienestar,Personal,35.77,25.5,63.3,vista,0.0,161.9,0,1
2266,P354,Deporte,Outdoor,375.19,72.2,100.0,carrito,0.0,36.0,0,4
2612,P102,Moda,Casual,152.77,44.6,55.2,compra,0.0,25.3,1,5
1159,P360,Tecnología,Smartphone,89.31,75.3,68.1,favorito,0.0,106.2,0,3
1670,P371,Hogar,Iluminación,323.8,43.1,79.2,carrito,0.0,34.8,0,4
1685,P052,Hogar,Decoración,29.31,51.0,77.6,favorito,0.0,42.6,0,3
2996,P196,Hogar,Cocina,42.37,91.1,74.6,vista,0.0,19.0,0,1
1496,P047,Deporte,Outdoor,73.72,61.0,82.0,click,0.0,104.4,0,2
2714,P238,Moda,Urbana,122.16,97.7,40.7,carrito,0.0,31.8,0,4
2474,P326,Moda,Casual,129.98,40.5,94.2,vista,4.0,277.2,0,1
1805,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,1.0,142.6,0,1
2535,P128,Tecnología,Audio,149.54,67.1,76.8,click,2.0,22.4,0,2
2340,P027,Bienestar,Relajación,89.45,82.7,89.4,click,1.0,154.4,0,2
1895,P238,Moda,Urbana,122.16,97.7,40.7,vista,0.0,14.5,0,1
2797,P016,Hogar,Iluminación,136.27,37.5,53.4,vista,0.0,264.3,0,1
1944,P398,Hogar,Cocina,74.0,54.4,81.4,vista,0.0,162.4,0,1
2130,P315,Tecnología,Wearables,24.72,27.4,37.9,vista,0.0,37.3,0,1
2500,P311,Bienestar,Salud,47.25,61.75,53.5,vista,2.0,10.1,0,1
2855,P459,Moda,Accesorios,77.67,89.4,82.9,click,0.0,47.1,0,2
2797,P038,Hogar,Iluminación,114.48,54.0,73.3,click,0.0,44.9,0,2
2954,P353,Bienestar,Salud,113.84,21.2,68.9,vista,0.0,129.9,0,1
1821,P225,Moda,Casual,122.11,76.9,37.0,vista,0.0,19.4,0,1
1839,P176,Hogar,Cocina,65.24,51.7,43.5,vista,5.0,1304.9,0,1
1821,P452,Deporte,Outdoor,26.47,75.2,92.2,vista,0.0,116.7,0,1
2354,P073,Deporte,Outdoor,81.45,94.5,61.1,favorito,0.0,41.9,0,3
1023,P104,Tecnología,Smartphone,445.72,23.8,97.9,vista,4.0,79.4,0,1
1526,P354,Deporte,Outdoor,375.19,72.2,100.0,click,0.0,28.0,0,2
1796,P400,Hogar,Decoración,38.67,52.7,73.6,click,0.0,110.0,0,2
1560,P064,Deporte,Outdoor,63.47,48.9,61.6,compra,0.0,12.2,1,5
1208,P196,Hogar,Cocina,42.37,91.1,74.6,vista,5.0,124.7,0,1
2087,P426,Bienestar,Relajación,107.46,65.0,80.1,vista,0.0,31.9,0,1
1072,P385,Tecnología,Wearables,62.97,97.6,75.8,vista,0.0,19.8,0,1
2479,P168,Deporte,Yoga,65.52,37.0,41.0,click,0.0,117.0,0,2
2744,P175,Hogar,Organización,59.37,71.6,72.5,vista,0.0,26.2,0,1
2378,P074,Tecnología,Wearables,124.38,76.3,73.5,favorito,1.0,71.5,0,3
2964,P337,Tecnología,Smartphone,14.94,20.9,90.4,vista,0.0,42.3,0,1
1812,P196,Hogar,Cocina,42.37,91.1,74.6,vista,5.0,85.5,0,1
2329,P061,Tecnología,Smartphone,188.11,88.6,56.0,vista,0.0,32.1,0,1
1251,P321,Deporte,Running,244.14,82.2,69.2,vista,0.0,175.5,0,1
2536,P300,Bienestar,Relajación,104.4,27.9,63.0,favorito,0.0,16.9,0,3
2956,P470,Tecnología,Wearables,44.37,93.0,71.6,vista,0.0,39.6,0,1
1364,P227,Bienestar,Cuidado,193.07,71.1,73.7,vista,0.0,25.6,0,1
1309,P129,Hogar,Iluminación,161.5,61.1,16.7,vista,0.0,124.5,0,1
2921,P402,Moda,Accesorios,141.25,71.1,93.3,compra,0.0,40.7,1,5
1691,P269,Tecnología,Wearables,57.02,83.9,78.7,vista,2.0,181.1,0,1
2365,P436,Moda,Accesorios,109.78,25.2,46.9,vista,0.0,46.5,0,1
2256,P186,Hogar,Iluminación,77.48,62.1,67.3,carrito,0.0,31.8,0,4
1052,P258,Tecnología,Smartphone,82.42,85.3,54.3,vista,5.0,71.6,0,1
1116,P390,Deporte,Running,30.4,65.8,32.6,vista,3.0,94.1,0,1
1610,P022,Deporte,Fitness,50.23,56.6,72.6,vista,0.0,53.9,0,1
1819,P379,Deporte,Yoga,59.66,22.8,85.1,vista,1.0,129.5,0,1
2657,P463,Moda,Calzado,194.33,45.8,50.0,click,0.0,101.8,0,2
2143,P107,Tecnología,Smartphone,23.13,76.5,69.5,click,0.0,18.7,0,2
2867,P244,Tecnología,Smartphone,42.03,52.2,87.5,click,4.0,90.4,0,2
1703,P116,Bienestar,Cuidado,87.29,24.9,67.8,vista,3.0,69.3,0,1
1527,P180,Deporte,Running,55.1,44.4,88.9,vista,1.0,108.6,0,1
2692,P166,Tecnología,Smartphone,171.81,41.7,53.9,vista,1.0,57.7,0,1
1464,P054,Tecnología,Accesorios,37.37,92.4,67.9,click,0.0,40.0,0,2
1466,P266,Bienestar,Relajación,225.94,43.7,62.8,click,0.0,68.2,0,2
1178,P120,Deporte,Running,72.71,20.5,75.7,vista,0.0,37.9,0,1
2957,P153,Moda,Urbana,55.96,94.2,58.8,click,0.0,66.3,0,2
1281,P105,Moda,Accesorios,54.93,30.9,81.2,vista,0.0,17.9,0,1
1523,P021,Deporte,Running,67.24,59.3,62.0,vista,2.0,114.1,0,1
2597,P073,Deporte,Outdoor,81.45,94.5,61.1,vista,5.0,63.5,0,1
2312,P384,Hogar,Iluminación,257.18,21.7,55.3,vista,0.0,103.9,0,1
1796,P263,Deporte,Fitness,216.19,63.2,88.4,compra,5.0,485.8,1,5
1855,P083,Moda,Casual,36.59,86.1,77.2,favorito,1.0,82.8,0,3
2593,P445,Deporte,Running,191.09,83.0,68.5,click,0.0,83.1,0,2
2874,P470,Tecnología,Wearables,44.37,93.0,71.6,vista,0.0,297.2,0,1
2657,P033,Tecnología,Smartphone,60.25,65.9,66.3,favorito,0.0,110.8,0,3
2256,P453,Moda,Accesorios,71.87,88.6,43.8,vista,0.0,28.4,0,1
2569,P007,Hogar,Decoración,28.32,65.0,70.4,vista,0.0,59.9,0,1
2138,P428,Tecnología,Accesorios,84.02,55.9,65.0,favorito,1.0,147.5,0,3
2391,P282,Bienestar,Salud,164.31,91.5,80.5,vista,0.0,76.9,0,1
2768,P294,Moda,Casual,123.41,37.8,76.9,compra,0.0,24.8,1,5
2559,P393,Bienestar,Relajación,35.93,32.4,41.6,vista,0.0,43.8,0,1
2160,P470,Tecnología,Wearables,44.37,93.0,71.6,carrito,0.0,42.6,0,4
1138,P042,Tecnología,Audio,236.11,84.7,77.5,click,0.0,132.0,0,2
2169,P415,Moda,Calzado,173.24,97.4,68.4,vista,3.0,70.8,0,1
1884,P334,Hogar,Cocina,64.78,44.3,84.2,compra,0.0,113.4,1,5
1587,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,0.0,86.8,0,1
2219,P430,Deporte,Outdoor,31.14,38.2,64.3,favorito,0.0,65.0,0,3
1107,P272,Moda,Urbana,24.43,69.2,39.1,vista,0.0,46.8,0,1
1820,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,5.0,69.7,0,1
2768,P211,Deporte,Outdoor,56.77,98.3,64.8,vista,0.0,78.0,0,1
1713,P279,Hogar,Decoración,35.2,97.7,71.2,vista,0.0,69.3,0,1
1056,P116,Bienestar,Cuidado,87.29,24.9,67.8,vista,0.0,26.0,0,1
1718,P228,Bienestar,Salud,74.83,44.0,100.0,vista,0.0,32.6,0,1
2843,P356,Hogar,Organización,58.21,72.2,70.6,vista,0.0,58.1,0,1
2497,P049,Tecnología,Smartphone,84.5,40.3,71.9,click,5.0,102.3,0,2
2603,P102,Moda,Casual,152.77,44.6,55.2,vista,0.0,27.7,0,1
1096,P388,Deporte,Running,42.53,58.0,71.4,click,0.0,25.5,0,2
1547,P288,Bienestar,Cuidado,67.59,90.5,100.0,vista,0.0,83.9,0,1
1570,P265,Tecnología,Smartphone,157.18,52.4,65.5,carrito,0.0,79.4,0,4
1180,P266,Bienestar,Relajación,225.94,43.7,62.8,vista,0.0,58.9,0,1
2341,P063,Bienestar,Personal,40.53,57.7,68.4,click,0.0,126.9,0,2
2942,P464,Tecnología,Accesorios,307.88,70.8,73.3,click,2.0,45.9,0,2
2028,P090,Hogar,Iluminación,87.69,82.1,58.1,favorito,0.0,36.1,0,3
2948,P114,Moda,Calzado,58.1,81.5,94.6,compra,0.0,51.9,1,5
1661,P135,Hogar,Cocina,29.11,76.0,57.9,favorito,0.0,15.5,0,3
1572,P402,Moda,Accesorios,141.25,71.1,93.3,vista,0.0,35.2,0,1
2623,P489,Tecnología,Audio,351.6,93.4,73.2,vista,0.0,63.6,0,1
2720,P199,Hogar,Decoración,85.67,53.3,54.2,vista,0.0,26.6,0,1
2419,P338,Tecnología,Wearables,133.11,81.3,53.1,click,0.0,55.6,0,2
2162,P219,Moda,Calzado,21.1,25.9,71.8,vista,0.0,125.4,0,1
2813,P479,Bienestar,Cuidado,134.35,57.0,44.9,favorito,0.0,7.9,0,3
1744,P281,Deporte,Yoga,186.67,37.1,60.6,vista,3.0,57.6,0,1
1845,P136,Hogar,Iluminación,262.65,58.7,84.7,favorito,0.0,22.0,0,3
1923,P193,Hogar,Iluminación,37.52,28.4,89.5,vista,0.0,28.1,0,1
2461,P374,Bienestar,Personal,208.62,60.1,49.8,compra,0.0,48.9,1,5
1653,P156,Moda,Urbana,135.72,24.1,60.1,favorito,0.0,26.8,0,3
1319,P262,Moda,Calzado,50.44,96.2,72.7,vista,0.0,59.0,0,1
1235,P025,Hogar,Cocina,45.88,93.0,87.7,vista,3.0,97.3,0,1
1728,P341,Bienestar,Cuidado,109.82,44.7,47.5,carrito,3.0,123.3,0,4
2219,P371,Hogar,Iluminación,323.8,43.1,79.2,vista,0.0,81.7,0,1
2226,P175,Hogar,Organización,59.37,71.6,72.5,vista,5.0,20.7,0,1
2856,P376,Hogar,Iluminación,27.18,83.4,61.5,vista,0.0,103.5,0,1
1373,P125,Moda,Calzado,115.3,30.4,3.7,favorito,0.0,153.0,0,3
2079,P047,Deporte,Outdoor,73.72,61.0,82.0,vista,0.0,20.2,0,1
1319,P195,Bienestar,Salud,90.8,39.0,61.1,click,0.0,250.9,0,2
2368,P393,Bienestar,Relajación,35.93,32.4,41.6,click,0.0,38.7,0,2
2774,P446,Deporte,Fitness,268.88,57.2,75.7,favorito,0.0,23.9,0,3
1744,P198,Tecnología,Wearables,78.06,68.0,86.9,vista,0.0,38.3,0,1
2338,P254,Moda,Accesorios,138.44,38.0,87.6,vista,0.0,43.6,0,1
2045,P217,Hogar,Cocina,75.64,61.8,53.4,vista,0.0,13.0,0,1
2054,P188,Bienestar,Cuidado,19.39,55.8,63.5,vista,2.0,33.6,0,1
1911,P408,Bienestar,Cuidado,53.66,83.6,90.2,vista,3.0,289.6,0,1
2709,P310,Hogar,Decoración,75.98,77.3,59.5,vista,3.0,91.4,0,1
1606,P435,Hogar,Cocina,40.67,84.2,88.7,vista,0.0,45.8,0,1
1388,P237,Moda,Accesorios,131.76,85.4,55.6,favorito,0.0,65.0,0,3
2387,P356,Hogar,Organización,58.21,72.2,70.6,carrito,0.0,26.6,0,4
1364,P309,Hogar,Decoración,49.63,68.0,68.6,click,0.0,79.1,0,2
1225,P461,Bienestar,Salud,51.36,22.6,54.5,click,0.0,777.0,0,2
1244,P292,Deporte,Running,61.73,70.8,50.9,vista,4.0,95.3,0,1
1077,P024,Bienestar,Cuidado,53.86,99.2,90.0,click,0.0,13.4,0,2
1355,P290,Moda,Calzado,255.42,51.5,91.6,vista,0.0,53.3,0,1
2966,P016,Hogar,Iluminación,136.27,37.5,53.4,vista,0.0,77.9,0,1
2319,P232,Moda,Casual,27.31,71.6,96.9,vista,4.0,7.2,0,1
2842,P276,Deporte,Outdoor,48.8,82.3,88.8,vista,0.0,264.5,0,1
2719,P468,Bienestar,Cuidado,131.38,75.0,50.6,vista,2.0,63.4,0,1
1029,P272,Moda,Urbana,24.43,69.2,39.1,vista,2.0,5.6,0,1
2139,P153,Moda,Urbana,55.96,94.2,58.8,favorito,1.0,54.5,0,3
1503,P265,Tecnología,Smartphone,157.18,52.4,65.5,favorito,0.0,51.8,0,3
1731,P078,Hogar,Iluminación,24.15,41.0,76.2,click,1.0,27.7,0,2
1750,P054,Tecnología,Accesorios,37.37,92.4,67.9,vista,0.0,133.2,0,1
2817,P101,Bienestar,Cuidado,285.38,81.2,53.5,vista,0.0,101.6,0,1
2852,P025,Hogar,Cocina,45.88,93.0,87.7,favorito,1.0,1624.2,0,3
1504,P290,Moda,Calzado,255.42,51.5,91.6,compra,0.0,17.7,1,5
1792,P263,Deporte,Fitness,216.19,63.2,88.4,click,2.0,159.9,0,2
1166,P019,Tecnología,Audio,15.42,36.7,52.9,favorito,5.0,159.6,0,3
2443,P169,Tecnología,Audio,231.1,62.4,44.1,vista,0.0,25.4,0,1
2348,P138,Tecnología,Smartphone,33.45,75.7,64.8,click,0.0,18.7,0,2
3000,P041,Hogar,Organización,37.84,60.0,48.6,vista,0.0,281.8,0,1
1422,P436,Moda,Accesorios,109.78,25.2,46.9,vista,5.0,17.7,0,1
2650,P067,Moda,Accesorios,41.31,94.7,59.5,vista,2.0,27.9,0,1
1551,P055,Deporte,Fitness,205.28,52.0,44.3,vista,3.0,26.0,0,1
2576,P229,Bienestar,Cuidado,58.06,20.9,83.2,click,0.0,81.1,0,2
2427,P170,Moda,Accesorios,226.14,60.7,74.3,vista,3.0,28.7,0,1
2316,P437,Tecnología,Smartphone,276.63,33.7,66.0,vista,3.0,30.2,0,1
2606,P237,Moda,Accesorios,131.76,85.4,55.6,vista,5.0,33.2,0,1
2338,P093,Bienestar,Cuidado,122.3,43.7,68.9,vista,0.0,212.0,0,1
2702,P074,Tecnología,Wearables,124.38,76.3,73.5,click,0.0,8.1,0,2
1674,P030,Deporte,Outdoor,72.68,68.2,82.0,click,0.0,176.4,0,2
2080,P052,Hogar,Decoración,29.31,51.0,77.6,vista,0.0,94.3,0,1
1075,P447,Tecnología,Audio,34.37,68.7,80.8,click,1.0,518.9,0,2
2055,P314,Deporte,Running,117.84,32.0,52.8,vista,0.0,24.6,0,1
1333,P225,Moda,Casual,122.11,76.9,37.0,vista,0.0,20.6,0,1
2071,P337,Tecnología,Smartphone,14.94,20.9,90.4,click,0.0,21.6,0,2
1099,P077,Moda,Calzado,45.89,93.9,81.6,favorito,5.0,13.9,0,3
2644,P434,Hogar,Cocina,27.93,22.9,43.4,vista,0.0,45.4,0,1
1619,P249,Hogar,Organización,43.13,53.2,71.0,vista,0.0,27.7,0,1
2460,P031,Moda,Casual,102.61,22.4,100.0,favorito,0.0,41.4,0,3
1901,P258,Tecnología,Smartphone,82.42,85.3,54.3,favorito,5.0,16.7,0,3
1685,P035,Bienestar,Relajación,527.94,25.9,72.0,favorito,1.0,116.1,0,3
2229,P459,Moda,Accesorios,77.67,89.4,82.9,favorito,1.0,137.2,0,3
2321,P464,Tecnología,Accesorios,307.88,70.8,73.3,compra,5.0,38.3,1,5
1007,P333,Bienestar,Relajación,81.52,53.7,47.2,carrito,2.0,20.0,0,4
2623,P305,Tecnología,Smartphone,26.85,25.1,69.2,vista,0.0,10.4,0,1
2933,P281,Deporte,Yoga,186.67,37.1,60.6,vista,2.0,23.0,0,1
2487,P428,Tecnología,Accesorios,84.02,55.9,65.0,vista,0.0,26.5,0,1
2579,P370,Tecnología,Audio,50.66,47.6,38.4,vista,0.0,79.1,0,1
1741,P325,Bienestar,Salud,75.97,63.0,62.5,vista,3.0,133.5,0,1
1686,P250,Bienestar,Personal,130.79,86.8,61.4,compra,0.0,22.1,1,5
1031,P099,Tecnología,Wearables,152.91,92.8,93.8,click,3.0,55.6,0,2
2947,P030,Deporte,Outdoor,72.68,68.2,82.0,vista,0.0,74.9,0,1
2727,P075,Tecnología,Audio,191.43,51.1,80.1,vista,0.0,137.1,0,1
2233,P127,Deporte,Yoga,102.02,26.6,69.8,carrito,0.0,85.5,0,4
1511,P148,Hogar,Decoración,73.82,71.4,83.6,vista,5.0,99.3,0,1
2834,P239,Moda,Calzado,74.98,50.4,75.7,vista,0.0,39.8,0,1
2150,P026,Hogar,Organización,41.54,91.2,66.3,vista,0.0,21.7,0,1
1511,P225,Moda,Casual,122.11,76.9,37.0,vista,4.0,84.0,0,1
1469,P387,Bienestar,Personal,58.34,96.9,45.9,vista,0.0,213.7,0,1
2102,P262,Moda,Calzado,50.44,96.2,72.7,vista,4.0,15.1,0,1
2963,P480,Hogar,Cocina,142.15,46.9,61.8,click,0.0,157.0,0,2
1678,P066,Hogar,Decoración,60.98,58.3,71.9,favorito,0.0,124.8,0,3
1981,P027,Bienestar,Relajación,89.45,82.7,89.4,vista,0.0,173.3,0,1
2730,P112,Deporte,Running,102.61,99.1,53.1,click,0.0,509.9,0,2
2779,P476,Tecnología,Smartphone,65.11,83.0,47.3,vista,0.0,43.4,0,1
1804,P363,Moda,Casual,40.39,79.7,66.0,vista,0.0,46.9,0,1
2091,P322,Bienestar,Personal,59.34,66.7,70.8,vista,0.0,18.6,0,1
2133,P144,Deporte,Outdoor,201.6,90.8,51.0,carrito,0.0,65.5,0,4
1864,P109,Tecnología,Smartphone,122.97,60.9,35.2,click,0.0,91.4,0,2
1320,P150,Hogar,Decoración,34.15,86.6,95.2,vista,0.0,44.2,0,1
1976,P100,Tecnología,Smartphone,60.3,96.7,52.3,vista,0.0,239.2,0,1
2507,P230,Moda,Calzado,143.93,51.8,46.7,vista,2.0,55.5,0,1
1841,P497,Deporte,Yoga,21.61,99.7,52.5,vista,0.0,47.8,0,1
1006,P483,Hogar,Cocina,67.0,76.1,48.1,favorito,2.0,101.9,0,3
1953,P001,Hogar,Cocina,42.72,80.3,58.6,click,4.0,35.2,0,2
2999,P478,Bienestar,Personal,73.05,72.8,74.8,vista,1.0,72.3,0,1
2168,P007,Hogar,Decoración,28.32,65.0,70.4,carrito,0.0,58.1,0,4
1692,P399,Bienestar,Personal,35.77,25.5,63.3,carrito,0.0,154.3,0,4
2919,P060,Moda,Urbana,301.83,89.4,58.4,click,0.0,22.0,0,2
1013,P321,Deporte,Running,244.14,82.2,69.2,compra,0.0,56.0,1,5
2575,P011,Deporte,Fitness,125.85,59.1,44.2,vista,0.0,89.6,0,1
1360,P289,Deporte,Outdoor,55.38,40.3,79.4,favorito,0.0,63.3,0,3
2581,P267,Bienestar,Cuidado,55.38,88.7,28.9,favorito,0.0,47.0,0,3
2059,P099,Tecnología,Wearables,152.91,92.8,93.8,vista,1.0,28.2,0,1
2681,P157,Hogar,Decoración,94.01,78.4,49.8,carrito,0.0,22.0,0,4
2897,P239,Moda,Calzado,74.98,50.4,75.7,vista,0.0,53.5,0,1
1328,P064,Deporte,Outdoor,63.47,48.9,61.6,vista,3.0,24.9,0,1
1922,P231,Bienestar,Personal,241.53,94.3,71.6,carrito,3.0,220.6,0,4
1557,P395,Moda,Accesorios,28.33,59.6,12.0,vista,1.0,138.5,0,1
1922,P301,Bienestar,Salud,89.52,64.1,59.7,vista,2.0,102.6,0,1
2587,P044,Bienestar,Personal,145.64,50.5,56.1,favorito,2.0,174.7,0,3
1829,P329,Tecnología,Accesorios,132.81,97.4,60.7,click,1.0,49.5,0,2
1749,P395,Moda,Accesorios,28.33,59.6,12.0,vista,0.0,19.2,0,1
1419,P233,Hogar,Cocina,168.27,29.5,63.8,click,0.0,45.2,0,2
2438,P097,Hogar,Organización,50.29,43.7,56.4,favorito,2.0,36.1,0,3
1283,P083,Moda,Casual,36.59,86.1,77.2,vista,2.0,69.9,0,1
2559,P251,Deporte,Outdoor,97.69,92.5,63.5,vista,2.0,21.5,0,1
2218,P336,Bienestar,Cuidado,191.03,93.4,82.1,vista,0.0,40.3,0,1
1935,P485,Tecnología,Wearables,47.21,47.8,72.7,vista,5.0,127.4,0,1
2398,P223,Bienestar,Personal,85.02,84.4,61.5,vista,5.0,36.6,0,1
2087,P316,Deporte,Yoga,165.16,85.6,54.6,favorito,5.0,17.6,0,3
2541,P433,Bienestar,Salud,81.54,37.9,100.0,vista,0.0,55.8,0,1
2877,P288,Bienestar,Cuidado,67.59,90.5,100.0,vista,5.0,116.8,0,1
2437,P173,Deporte,Fitness,96.94,23.3,49.9,click,0.0,190.0,0,2
2528,P136,Hogar,Iluminación,262.65,58.7,84.7,favorito,0.0,40.3,0,3
1053,P442,Hogar,Iluminación,102.07,60.3,52.8,favorito,0.0,60.9,0,3
2723,P371,Hogar,Iluminación,323.8,43.1,79.2,carrito,0.0,65.0,0,4
1964,P247,Hogar,Decoración,18.29,72.7,42.0,vista,0.0,154.5,0,1
1431,P414,Hogar,Decoración,135.45,38.8,41.8,click,1.0,87.5,0,2
2715,P285,Bienestar,Personal,61.19,83.1,56.6,vista,0.0,10.1,0,1
